graph_name,graph_family,directed,source,mode,threads,alpha,beta,runtime_seconds,cpu_time_seconds,total_visited,total_levels,total_edge_examinations,switch_to_bottom_up_level,switch_back_to_top_down_level,top_down_levels,bottom_up_levels,frontier_at_switch,visited_fraction_at_switch,speedup,efficiency
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,8.0,32.0,0.343009120,0.822914000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.4540,0.0909
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,4.0,32.0,0.449480132,0.938381000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.8730,0.0546
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,8.0,48.0,0.385195642,0.904851000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.1492,0.0718
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,4.0,48.0,0.356077041,0.833039000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9965,0.0623
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,8.0,64.0,0.352193703,0.850230000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.0656,0.0666
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,4.0,64.0,0.414304428,1.132271000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.2087,0.0755
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,8.0,0.385474453,0.901188000,1791489,258,8524483,5,8,255,3,238904,0.143664,1.0823,0.0676
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,6.0,8.0,0.392005129,0.901143000,1791489,258,8524483,5,8,255,3,238904,0.143664,0.9459,0.0591
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,16.0,0.381231842,0.861892000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9787,0.0612
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,6.0,16.0,0.328011052,0.815137000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.1246,0.0703
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,24.0,0.382321131,0.880550000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9792,0.0612
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,6.0,24.0,0.354842778,0.835516000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9707,0.0607
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,32.0,0.376289684,0.887248000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9506,0.0594
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,6.0,32.0,0.364815079,0.838674000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9733,0.0608
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,48.0,0.372139419,0.844222000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9582,0.0599
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,6.0,48.0,0.366446023,0.847225000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9228,0.0577
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,64.0,0.358929237,0.837255000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.0181,0.0636
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,6.0,64.0,0.356705642,0.893720000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9472,0.0592
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,8.0,0.372342338,0.926656000,1791489,258,8524483,5,8,255,3,238904,0.143664,0.9965,0.0623
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,8.0,8.0,0.430610019,0.948239000,1791489,258,8524483,5,8,255,3,238904,0.143664,0.9502,0.0594
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,16.0,0.408868526,0.815572000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0123,0.0633
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,8.0,16.0,0.366617169,0.833629000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9521,0.0595
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,24.0,0.362047363,0.851089000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0028,0.0627
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,8.0,24.0,0.362351931,0.856022000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0041,0.0628
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,32.0,0.340331362,0.849039000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0522,0.0658
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,8.0,32.0,0.363539507,0.824196000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9324,0.0583
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,48.0,0.323307340,0.782067000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.0907,0.0682
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,8.0,48.0,0.351236252,0.833048000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9876,0.0617
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,64.0,0.368429262,0.842405000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.0513,0.0657
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,8.0,64.0,0.365039708,0.860218000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9230,0.0577
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,8.0,0.352040220,0.879739000,1791489,258,8524483,5,8,255,3,238904,0.143664,1.0524,0.0658
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,8.0,0.357843098,0.864300000,1791489,258,8524483,5,8,255,3,238904,0.143664,0.9556,0.0597
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,16.0,0.338483165,0.835896000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.1523,0.0720
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,16.0,0.370468873,0.880752000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9359,0.0585
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,24.0,0.371186087,0.840179000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0122,0.0633
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,24.0,0.364148737,0.841251000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9544,0.0597
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,32.0,0.362003189,0.860019000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0362,0.0648
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,32.0,0.354975718,0.843320000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9327,0.0583
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,48.0,0.337882847,0.818208000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.0793,0.0675
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,48.0,0.358463903,0.827011000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9948,0.0622
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,64.0,0.358223828,0.847573000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.0603,0.0663
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,10.0,64.0,0.373686341,0.847577000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.8924,0.0558
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,16.0,8.0,0.336717839,0.851706000,1791489,258,8524483,5,8,255,3,238904,0.143664,1.0962,0.0685
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,8.0,0.368347639,0.897245000,1791489,258,8524483,5,8,255,3,238904,0.143664,0.9413,0.0588
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,16.0,16.0,0.337986237,0.800783000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0762,0.0673
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,16.0,0.366218906,0.840721000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9947,0.0622
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,16.0,24.0,0.378871943,0.888837000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.1047,0.0690
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,24.0,0.361314917,0.851040000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9725,0.0608
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,16.0,32.0,0.337693054,0.809347000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.1813,0.0738
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,32.0,0.357005591,0.833928000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9677,0.0605
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,16.0,48.0,0.348845536,0.839237000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.0596,0.0662
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,48.0,0.328748451,0.806852000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.0083,0.0630
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,16.0,64.0,0.365565892,0.850306000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9921,0.0620
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,12.0,64.0,0.413410964,0.826675000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9931,0.0621
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,20.0,8.0,0.364491816,0.810176000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.1108,0.0694
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,8.0,0.398100608,0.886457000,1791489,258,8524483,5,8,255,3,238904,0.143664,0.9609,0.0601
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,20.0,16.0,0.365136568,0.835495000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0167,0.0635
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,16.0,0.340333971,0.820237000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9969,0.0623
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,20.0,24.0,0.370385461,0.859030000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0270,0.0642
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,24.0,0.346509146,0.849910000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0459,0.0654
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,20.0,32.0,0.341342131,0.834250000,1791489,258,7397361,5,9,254,4,238904,0.143664,1.0336,0.0646
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,32.0,0.343777336,0.818977000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9815,0.0613
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,20.0,48.0,0.345359811,0.829997000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.0208,0.0638
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,48.0,0.359708547,0.830036000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9858,0.0616
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,20.0,64.0,0.343498907,0.836556000,1791489,258,7120659,5,10,253,5,238904,0.143664,1.1041,0.0690
com-dblp.ungraph,reference_graphs,0,0,seq,1,14.0,24.0,0.035284309,0.038509000,317080,15,2099732,-1,-1,15,0,0,0.000000,1.0000,1.0000
com-dblp.ungraph,reference_graphs,0,0,topdown_omp,1,14.0,24.0,0.040070181,0.043733000,317080,15,2099732,-1,-1,15,0,0,0.000000,0.8587,0.8587
com-dblp.ungraph,reference_graphs,0,0,topdown_omp,2,14.0,24.0,0.024838845,0.053239000,317080,15,2099732,-1,-1,15,0,0,0.000000,1.5522,0.7761
com-dblp.ungraph,reference_graphs,0,0,topdown_omp,4,14.0,24.0,0.012691769,0.046683000,317080,15,2099732,-1,-1,15,0,0,0.000000,2.6469,0.6617
com-dblp.ungraph,reference_graphs,0,0,topdown_omp,8,14.0,24.0,0.097510091,0.818759000,317080,15,2099732,-1,-1,15,0,0,0.000000,0.4892,0.0611
com-dblp.ungraph,reference_graphs,0,0,topdown_omp,16,14.0,24.0,0.029050303,0.100027000,317080,15,2099732,-1,-1,15,0,0,0.000000,1.2344,0.0772
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,4.0,8.0,0.023242316,0.025375000,317080,15,1162748,5,7,13,2,107191,0.329648,1.7104,1.7104
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,4.0,16.0,0.028164332,0.030741000,317080,15,1037136,5,8,12,3,107191,0.329648,1.2532,1.2532
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,4.0,24.0,0.034950142,0.038144000,317080,15,1037136,5,8,12,3,107191,0.329648,1.1616,1.1616
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,4.0,32.0,0.027590457,0.030112000,317080,15,1037136,5,8,12,3,107191,0.329648,1.3854,1.3854
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,4.0,48.0,0.039698491,0.043324000,317080,15,1008897,5,9,11,4,107191,0.329648,1.0912,1.0912
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,4.0,64.0,0.031419417,0.034292000,317080,15,1008897,5,9,11,4,107191,0.329648,1.0708,1.0708
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,6.0,8.0,0.031344125,0.034210000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1095,1.1095
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,6.0,16.0,0.029433151,0.032129000,317080,15,1527826,4,8,11,4,29108,0.078001,1.5420,1.5420
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,6.0,24.0,0.029140041,0.031802000,317080,15,1527826,4,8,11,4,29108,0.078001,1.3378,1.3378
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,6.0,32.0,0.037575424,0.041004000,317080,15,1527826,4,8,11,4,29108,0.078001,0.9917,0.9917
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,14.0,64.0,0.381791855,0.889351000,1791489,258,7120659,5,10,253,5,238904,0.143664,0.9198,0.0575
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,6.0,48.0,0.036146191,0.039445000,317080,15,1499587,4,9,10,5,29108,0.078001,1.0505,1.0505
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,6.0,64.0,0.033159499,0.036188000,317080,15,1499587,4,9,10,5,29108,0.078001,1.0751,1.0751
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,8.0,8.0,0.029063555,0.031707000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1917,1.1917
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,8.0,16.0,0.032316685,0.035267000,317080,15,1527826,4,8,11,4,29108,0.078001,1.0819,1.0819
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,8.0,24.0,0.031318446,0.034181000,317080,15,1527826,4,8,11,4,29108,0.078001,1.2190,1.2190
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,8.0,32.0,0.032837477,0.035837000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1782,1.1782
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,8.0,48.0,0.033449849,0.036506000,317080,15,1499587,4,9,10,5,29108,0.078001,1.0914,1.0914
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,8.0,64.0,0.034762844,0.037938000,317080,15,1499587,4,9,10,5,29108,0.078001,1.0413,1.0413
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,10.0,8.0,0.036239313,0.039551000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1442,1.1442
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,10.0,16.0,0.033892943,0.036994000,317080,15,1527826,4,8,11,4,29108,0.078001,1.0139,1.0139
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,10.0,24.0,0.028268157,0.030849000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1936,1.1936
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,10.0,32.0,0.037000054,0.040381000,317080,15,1527826,4,8,11,4,29108,0.078001,0.8857,0.8857
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,10.0,48.0,0.033824564,0.036919000,317080,15,1499587,4,9,10,5,29108,0.078001,1.0974,1.0974
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,10.0,64.0,0.030064393,0.032811000,317080,15,1499587,4,9,10,5,29108,0.078001,1.1665,1.1665
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,12.0,8.0,0.034621178,0.037782000,317080,15,1527826,4,8,11,4,29108,0.078001,0.9439,0.9439
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,12.0,16.0,0.031115874,0.033958000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1641,1.1641
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,12.0,24.0,0.028133447,0.030704000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1878,1.1878
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,12.0,32.0,0.031072259,0.033911000,317080,15,1527826,4,8,11,4,29108,0.078001,1.0812,1.0812
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,12.0,48.0,0.037696172,0.041137000,317080,15,1499587,4,9,10,5,29108,0.078001,0.9437,0.9437
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,12.0,64.0,0.036612138,0.039952000,317080,15,1499587,4,9,10,5,29108,0.078001,0.9270,0.9270
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,14.0,8.0,0.031527532,0.034406000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1529,1.1529
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,16.0,8.0,0.364540987,0.881514000,1791489,258,8524483,5,8,255,3,238904,0.143664,0.9612,0.0601
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,14.0,16.0,0.030106924,0.032829000,317080,15,1527826,4,8,11,4,29108,0.078001,1.2305,1.2305
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,14.0,24.0,0.030061547,0.032811000,317080,15,1527826,4,8,11,4,29108,0.078001,1.2666,1.2666
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,14.0,32.0,0.032165057,0.035103000,317080,15,1527826,4,8,11,4,29108,0.078001,1.0487,1.0487
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,14.0,48.0,0.032635832,0.035618000,317080,15,1499587,4,9,10,5,29108,0.078001,1.1147,1.1147
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,14.0,64.0,0.037512339,0.040937000,317080,15,1499587,4,9,10,5,29108,0.078001,1.0421,1.0421
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,16.0,8.0,0.031862399,0.034772000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1842,1.1842
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,16.0,16.0,0.032166043,0.035105000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1607,1.1607
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,16.0,24.0,0.032219756,0.035162000,317080,15,1527826,4,8,11,4,29108,0.078001,1.1506,1.1506
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,16.0,32.0,0.036233477,0.039540000,317080,15,1527826,4,8,11,4,29108,0.078001,1.0211,1.0211
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,16.0,48.0,0.031846142,0.034741000,317080,15,1499587,4,9,10,5,29108,0.078001,1.0462,1.0462
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,16.0,64.0,0.029320300,0.032000000,317080,15,1499587,4,9,10,5,29108,0.078001,1.1715,1.1715
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,20.0,8.0,0.041172202,0.044817000,317080,15,1499587,4,9,10,5,29108,0.078001,0.8936,0.8936
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,20.0,16.0,0.031124406,0.033967000,317080,15,1499587,4,9,10,5,29108,0.078001,1.1360,1.1360
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,20.0,24.0,0.030655845,0.033459000,317080,15,1499587,4,9,10,5,29108,0.078001,1.0753,1.0753
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,20.0,32.0,0.030035830,0.032778000,317080,15,1499587,4,9,10,5,29108,0.078001,1.1067,1.1067
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,20.0,48.0,0.032958235,0.035968000,317080,15,1499587,4,9,10,5,29108,0.078001,0.9550,0.9550
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,1,20.0,64.0,0.031044658,0.033886000,317080,15,1499587,4,9,10,5,29108,0.078001,1.2601,1.2601
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,4.0,8.0,0.023961642,0.050018000,317080,15,1162748,5,7,13,2,107191,0.329648,1.5469,0.7734
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,4.0,16.0,0.016851474,0.034399000,317080,15,1037136,5,8,12,3,107191,0.329648,2.1998,1.0999
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,4.0,24.0,0.025335130,0.050955000,317080,15,1037136,5,8,12,3,107191,0.329648,2.1244,1.0622
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,4.0,32.0,0.017916642,0.034925000,317080,15,1037136,5,8,12,3,107191,0.329648,2.2714,1.1357
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,16.0,16.0,0.372320367,0.849135000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9463,0.0591
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,4.0,48.0,0.023419744,0.046987000,317080,15,1008897,5,9,11,4,107191,0.329648,1.3410,0.6705
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,4.0,64.0,0.018358464,0.039224000,317080,15,1008897,5,9,11,4,107191,0.329648,1.9419,0.9709
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,6.0,8.0,0.017543964,0.034767000,317080,15,1527826,4,8,11,4,29108,0.078001,2.0886,1.0443
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,6.0,16.0,0.019196334,0.040946000,317080,15,1527826,4,8,11,4,29108,0.078001,1.8974,0.9487
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,6.0,24.0,0.017868529,0.037965000,317080,15,1527826,4,8,11,4,29108,0.078001,1.9812,0.9906
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,6.0,32.0,0.015300926,0.031132000,317080,15,1527826,4,8,11,4,29108,0.078001,2.3792,1.1896
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,6.0,48.0,0.017071215,0.036677000,317080,15,1499587,4,9,10,5,29108,0.078001,1.9814,0.9907
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,6.0,64.0,0.020913365,0.042205000,317080,15,1499587,4,9,10,5,29108,0.078001,1.7832,0.8916
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,8.0,8.0,0.018017931,0.037631000,317080,15,1527826,4,8,11,4,29108,0.078001,1.9810,0.9905
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,8.0,16.0,0.017286138,0.034321000,317080,15,1527826,4,8,11,4,29108,0.078001,2.0072,1.0036
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,8.0,24.0,0.018260543,0.038195000,317080,15,1527826,4,8,11,4,29108,0.078001,1.9679,0.9839
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,8.0,32.0,0.016213060,0.034615000,317080,15,1527826,4,8,11,4,29108,0.078001,2.1559,1.0780
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,8.0,48.0,0.018106731,0.035578000,317080,15,1499587,4,9,10,5,29108,0.078001,1.8092,0.9046
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,8.0,64.0,0.015158222,0.032214000,317080,15,1499587,4,9,10,5,29108,0.078001,2.3265,1.1632
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,10.0,8.0,0.018584004,0.036604000,317080,15,1527826,4,8,11,4,29108,0.078001,2.0035,1.0018
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,10.0,16.0,0.015511632,0.028593000,317080,15,1527826,4,8,11,4,29108,0.078001,2.3037,1.1518
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,10.0,24.0,0.018537623,0.036599000,317080,15,1527826,4,8,11,4,29108,0.078001,1.9703,0.9851
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,10.0,32.0,0.014918016,0.026080000,317080,15,1527826,4,8,11,4,29108,0.078001,2.3333,1.1666
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,10.0,48.0,0.015853547,0.030991000,317080,15,1499587,4,9,10,5,29108,0.078001,2.2449,1.1225
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,10.0,64.0,0.018167083,0.037690000,317080,15,1499587,4,9,10,5,29108,0.078001,2.0539,1.0269
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,12.0,8.0,0.025115287,0.051381000,317080,15,1527826,4,8,11,4,29108,0.078001,1.7083,0.8541
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,12.0,16.0,0.021046584,0.043090000,317080,15,1527826,4,8,11,4,29108,0.078001,1.8009,0.9004
wiki-topcats,reference_graphs,1,0,hybrid_omp,16,16.0,24.0,0.359439620,0.823525000,1791489,258,7397361,5,9,254,4,238904,0.143664,0.9681,0.0605
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,12.0,24.0,0.021184389,0.044932000,317080,15,1527826,4,8,11,4,29108,0.078001,1.9734,0.9867
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,12.0,32.0,0.015741243,0.031384000,317080,15,1527826,4,8,11,4,29108,0.078001,2.3371,1.1685
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,12.0,48.0,0.018043154,0.038948000,317080,15,1499587,4,9,10,5,29108,0.078001,2.0015,1.0008
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,12.0,64.0,0.021329566,0.042130000,317080,15,1499587,4,9,10,5,29108,0.078001,1.7501,0.8750
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,14.0,8.0,0.017626707,0.034298000,317080,15,1527826,4,8,11,4,29108,0.078001,2.0625,1.0312
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,14.0,16.0,0.019456664,0.039165000,317080,15,1527826,4,8,11,4,29108,0.078001,1.7765,0.8882
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,14.0,24.0,0.019356139,0.038258000,317080,15,1527826,4,8,11,4,29108,0.078001,1.7255,0.8628
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,14.0,32.0,0.018777186,0.040721000,317080,15,1527826,4,8,11,4,29108,0.078001,1.9757,0.9879
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,14.0,48.0,0.022228173,0.045109000,317080,15,1499587,4,9,10,5,29108,0.078001,1.5712,0.7856
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,14.0,64.0,0.018195755,0.036116000,317080,15,1499587,4,9,10,5,29108,0.078001,2.0488,1.0244
com-dblp.ungraph,reference_graphs,0,0,hybrid_omp,2,16.0,8.0,0.018518044,0.037772000,317080,15,1527826,4,8,11,4,29108,0.078001,2.1087,1.0543
