impl,graph_name,variant_or_mode,threads,runtime_seconds,total_levels,delta_unreached,source,directed,alpha,beta
ours,com-dblp.ungraph,hybrid_omp,4,0.009262307,15,,0,0,14.0,24.0
ours,com-dblp.ungraph,hybrid_omp,4,0.010652337,15,,0,0,14.0,32.0
ours,com-dblp.ungraph,hybrid_omp,4,0.012100993,15,,0,0,14.0,48.0
ours,com-dblp.ungraph,hybrid_omp,4,0.011641837,15,,0,0,14.0,64.0
ours,com-dblp.ungraph,hybrid_omp,4,0.010242472,15,,0,0,16.0,8.0
ours,com-dblp.ungraph,hybrid_omp,4,0.008127625,15,,0,0,16.0,16.0
ours,com-dblp.ungraph,hybrid_omp,4,0.007806693,15,,0,0,16.0,24.0
ours,com-dblp.ungraph,hybrid_omp,4,0.010480708,15,,0,0,16.0,32.0
ours,com-dblp.ungraph,hybrid_omp,4,0.012875640,15,,0,0,16.0,48.0
ours,com-dblp.ungraph,hybrid_omp,4,0.008886103,15,,0,0,16.0,64.0
ours,com-dblp.ungraph,hybrid_omp,4,0.009094465,15,,0,0,20.0,8.0
ours,com-dblp.ungraph,hybrid_omp,4,0.008345402,15,,0,0,20.0,16.0
ours,com-dblp.ungraph,hybrid_omp,4,0.012789573,15,,0,0,20.0,24.0
ours,com-dblp.ungraph,hybrid_omp,4,0.008207825,15,,0,0,20.0,32.0
ours,com-dblp.ungraph,hybrid_omp,4,0.011144301,15,,0,0,20.0,48.0
ours,com-dblp.ungraph,hybrid_omp,4,0.009254301,15,,0,0,20.0,64.0
ours,com-dblp.ungraph,hybrid_omp,8,0.010335268,15,,0,0,4.0,8.0
ours,com-dblp.ungraph,hybrid_omp,8,0.012145376,15,,0,0,4.0,16.0
ours,com-dblp.ungraph,hybrid_omp,8,0.008783500,15,,0,0,4.0,24.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006257785,15,,0,0,4.0,32.0
ours,com-dblp.ungraph,hybrid_omp,8,0.010959322,15,,0,0,4.0,48.0
ours,com-dblp.ungraph,hybrid_omp,8,0.007374146,15,,0,0,4.0,64.0
ours,com-dblp.ungraph,hybrid_omp,8,0.012051067,15,,0,0,6.0,8.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006244703,15,,0,0,6.0,16.0
ours,com-dblp.ungraph,hybrid_omp,8,0.008041510,15,,0,0,6.0,24.0
ours,com-dblp.ungraph,hybrid_omp,8,0.009064175,15,,0,0,6.0,32.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006515865,15,,0,0,6.0,48.0
ours,com-dblp.ungraph,hybrid_omp,8,0.062989588,15,,0,0,6.0,64.0
ours,com-dblp.ungraph,hybrid_omp,8,0.007957529,15,,0,0,8.0,8.0
ours,com-dblp.ungraph,hybrid_omp,8,0.007741512,15,,0,0,8.0,16.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006965181,15,,0,0,8.0,24.0
ours,com-dblp.ungraph,hybrid_omp,8,0.008746913,15,,0,0,8.0,32.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006310977,15,,0,0,8.0,48.0
ours,com-dblp.ungraph,hybrid_omp,8,0.017457441,15,,0,0,8.0,64.0
ours,com-dblp.ungraph,hybrid_omp,8,0.007656383,15,,0,0,10.0,8.0
ours,com-dblp.ungraph,hybrid_omp,8,0.007608587,15,,0,0,10.0,16.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006172455,15,,0,0,10.0,24.0
ours,com-dblp.ungraph,hybrid_omp,8,0.005984906,15,,0,0,10.0,32.0
ours,com-dblp.ungraph,hybrid_omp,8,0.008487119,15,,0,0,10.0,48.0
ours,com-dblp.ungraph,hybrid_omp,8,0.009569481,15,,0,0,10.0,64.0
ours,com-dblp.ungraph,hybrid_omp,8,0.014479755,15,,0,0,12.0,8.0
ours,com-dblp.ungraph,hybrid_omp,8,0.013328638,15,,0,0,12.0,16.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006434162,15,,0,0,12.0,24.0
ours,com-dblp.ungraph,hybrid_omp,8,0.008239645,15,,0,0,12.0,32.0
ours,com-dblp.ungraph,hybrid_omp,8,0.012901919,15,,0,0,12.0,48.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006978654,15,,0,0,12.0,64.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006878103,15,,0,0,14.0,8.0
ours,com-dblp.ungraph,hybrid_omp,8,0.016362920,15,,0,0,14.0,16.0
ours,com-dblp.ungraph,hybrid_omp,8,0.014967512,15,,0,0,14.0,24.0
ours,com-dblp.ungraph,hybrid_omp,8,0.018119773,15,,0,0,14.0,32.0
ours,com-dblp.ungraph,hybrid_omp,8,0.008211225,15,,0,0,14.0,48.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006420030,15,,0,0,14.0,64.0
ours,com-dblp.ungraph,hybrid_omp,8,0.008187058,15,,0,0,16.0,8.0
ours,com-dblp.ungraph,hybrid_omp,8,0.012168584,15,,0,0,16.0,16.0
ours,com-dblp.ungraph,hybrid_omp,8,0.011075880,15,,0,0,16.0,24.0
ours,com-dblp.ungraph,hybrid_omp,8,0.008226454,15,,0,0,16.0,32.0
ours,com-dblp.ungraph,hybrid_omp,8,0.009761313,15,,0,0,16.0,48.0
ours,com-dblp.ungraph,hybrid_omp,8,0.017667111,15,,0,0,16.0,64.0
ours,com-dblp.ungraph,hybrid_omp,8,0.007412068,15,,0,0,20.0,8.0
ours,com-dblp.ungraph,hybrid_omp,8,0.007527117,15,,0,0,20.0,16.0
ours,com-dblp.ungraph,hybrid_omp,8,0.016270220,15,,0,0,20.0,24.0
ours,com-dblp.ungraph,hybrid_omp,8,0.006757758,15,,0,0,20.0,32.0
ours,com-dblp.ungraph,hybrid_omp,8,0.008169014,15,,0,0,20.0,48.0
ours,com-dblp.ungraph,hybrid_omp,8,0.031352093,15,,0,0,20.0,64.0
ours,com-dblp.ungraph,hybrid_omp,16,0.029500768,15,,0,0,4.0,8.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025729704,15,,0,0,4.0,16.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025397317,15,,0,0,4.0,24.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025039730,15,,0,0,4.0,32.0
ours,com-dblp.ungraph,hybrid_omp,16,0.030063378,15,,0,0,4.0,48.0
ours,com-dblp.ungraph,hybrid_omp,16,0.027700475,15,,0,0,4.0,64.0
ours,com-dblp.ungraph,hybrid_omp,16,0.026842847,15,,0,0,6.0,8.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025421836,15,,0,0,6.0,16.0
ours,com-dblp.ungraph,hybrid_omp,16,0.026414045,15,,0,0,6.0,24.0
ours,com-dblp.ungraph,hybrid_omp,16,0.026258259,15,,0,0,6.0,32.0
ours,com-dblp.ungraph,hybrid_omp,16,0.023672583,15,,0,0,6.0,48.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024478809,15,,0,0,6.0,64.0
ours,com-dblp.ungraph,hybrid_omp,16,0.023619119,15,,0,0,8.0,8.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025953964,15,,0,0,8.0,16.0
ours,com-dblp.ungraph,hybrid_omp,16,0.027952408,15,,0,0,8.0,24.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024011587,15,,0,0,8.0,32.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024103486,15,,0,0,8.0,48.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024353116,15,,0,0,8.0,64.0
ours,com-dblp.ungraph,hybrid_omp,16,0.028263236,15,,0,0,10.0,8.0
ours,com-dblp.ungraph,hybrid_omp,16,0.026698492,15,,0,0,10.0,16.0
ours,com-dblp.ungraph,hybrid_omp,16,0.026826050,15,,0,0,10.0,24.0
ours,com-dblp.ungraph,hybrid_omp,16,0.027239663,15,,0,0,10.0,32.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024975395,15,,0,0,10.0,48.0
ours,com-dblp.ungraph,hybrid_omp,16,0.023865556,15,,0,0,10.0,64.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025732166,15,,0,0,12.0,8.0
ours,com-dblp.ungraph,hybrid_omp,16,0.027010946,15,,0,0,12.0,16.0
ours,com-dblp.ungraph,hybrid_omp,16,0.026074195,15,,0,0,12.0,24.0
ours,com-dblp.ungraph,hybrid_omp,16,0.022887897,15,,0,0,12.0,32.0
ours,com-dblp.ungraph,hybrid_omp,16,0.022009259,15,,0,0,12.0,48.0
ours,com-dblp.ungraph,hybrid_omp,16,0.027191210,15,,0,0,12.0,64.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024978628,15,,0,0,14.0,8.0
ours,com-dblp.ungraph,hybrid_omp,16,0.023712069,15,,0,0,14.0,16.0
ours,com-dblp.ungraph,hybrid_omp,16,0.023841217,15,,0,0,14.0,24.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024553256,15,,0,0,14.0,32.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025449632,15,,0,0,14.0,48.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024744876,15,,0,0,14.0,64.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024661740,15,,0,0,16.0,8.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024607647,15,,0,0,16.0,16.0
ours,com-dblp.ungraph,hybrid_omp,16,0.022972159,15,,0,0,16.0,24.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025885118,15,,0,0,16.0,32.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025976484,15,,0,0,16.0,48.0
ours,com-dblp.ungraph,hybrid_omp,16,0.025630552,15,,0,0,16.0,64.0
ours,com-dblp.ungraph,hybrid_omp,16,0.026777075,15,,0,0,20.0,8.0
ours,com-dblp.ungraph,hybrid_omp,16,0.021701272,15,,0,0,20.0,16.0
ours,com-dblp.ungraph,hybrid_omp,16,0.027140633,15,,0,0,20.0,24.0
ours,com-dblp.ungraph,hybrid_omp,16,0.024687814,15,,0,0,20.0,32.0
ours,com-dblp.ungraph,hybrid_omp,16,0.028213161,15,,0,0,20.0,48.0
ours,com-dblp.ungraph,hybrid_omp,16,0.030453169,15,,0,0,20.0,64.0
ours,soc-Epinions1,seq,1,0.007650608,10,,0,1,14.0,24.0
ours,soc-Epinions1,topdown_omp,1,0.001890069,10,,0,1,14.0,24.0
ours,soc-Epinions1,topdown_omp,2,0.001521888,10,,0,1,14.0,24.0
ours,soc-Epinions1,topdown_omp,4,0.002519024,10,,0,1,14.0,24.0
ours,soc-Epinions1,topdown_omp,8,0.001322559,10,,0,1,14.0,24.0
ours,soc-Epinions1,topdown_omp,16,0.014786234,10,,0,1,14.0,24.0
ours,soc-Epinions1,hybrid_omp,1,0.001823585,10,,0,1,4.0,8.0
ours,soc-Epinions1,hybrid_omp,1,0.005300895,10,,0,1,4.0,16.0
ours,soc-Epinions1,hybrid_omp,1,0.001969916,10,,0,1,4.0,24.0
ours,soc-Epinions1,hybrid_omp,1,0.002960863,10,,0,1,4.0,32.0
ours,soc-Epinions1,hybrid_omp,1,0.003967478,10,,0,1,4.0,48.0
ours,soc-Epinions1,hybrid_omp,1,0.002031123,10,,0,1,4.0,64.0
ours,soc-Epinions1,hybrid_omp,1,0.002811248,10,,0,1,6.0,8.0
ours,soc-Epinions1,hybrid_omp,1,0.002805866,10,,0,1,6.0,16.0
ours,soc-Epinions1,hybrid_omp,1,0.004386667,10,,0,1,6.0,24.0
ours,soc-Epinions1,hybrid_omp,1,0.003357797,10,,0,1,6.0,32.0
ours,soc-Epinions1,hybrid_omp,1,0.002948661,10,,0,1,6.0,48.0
ours,soc-Epinions1,hybrid_omp,1,0.003109819,10,,0,1,6.0,64.0
ours,soc-Epinions1,hybrid_omp,1,0.003320201,10,,0,1,8.0,8.0
ours,soc-Epinions1,hybrid_omp,1,0.002771022,10,,0,1,8.0,16.0
ours,soc-Epinions1,hybrid_omp,1,0.003017200,10,,0,1,8.0,24.0
ours,soc-Epinions1,hybrid_omp,1,0.003030927,10,,0,1,8.0,32.0
ours,soc-Epinions1,hybrid_omp,1,0.003160182,10,,0,1,8.0,48.0
ours,soc-Epinions1,hybrid_omp,1,0.003011041,10,,0,1,8.0,64.0
ours,soc-Epinions1,hybrid_omp,1,0.004966270,10,,0,1,10.0,8.0
ours,soc-Epinions1,hybrid_omp,1,0.001811038,10,,0,1,10.0,16.0
ours,soc-Epinions1,hybrid_omp,1,0.003021404,10,,0,1,10.0,24.0
ours,soc-Epinions1,hybrid_omp,1,0.002904262,10,,0,1,10.0,32.0
ours,soc-Epinions1,hybrid_omp,1,0.002989901,10,,0,1,10.0,48.0
ours,soc-Epinions1,hybrid_omp,1,0.002967655,10,,0,1,10.0,64.0
ours,soc-Epinions1,hybrid_omp,1,0.004511328,10,,0,1,12.0,8.0
ours,soc-Epinions1,hybrid_omp,1,0.001770248,10,,0,1,12.0,16.0
ours,soc-Epinions1,hybrid_omp,1,0.004911567,10,,0,1,12.0,24.0
ours,soc-Epinions1,hybrid_omp,1,0.002055490,10,,0,1,12.0,32.0
ours,soc-Epinions1,hybrid_omp,1,0.002937866,10,,0,1,12.0,48.0
ours,soc-Epinions1,hybrid_omp,1,0.002279145,10,,0,1,12.0,64.0
ours,soc-Epinions1,hybrid_omp,1,0.001780431,10,,0,1,14.0,8.0
ours,soc-Epinions1,hybrid_omp,1,0.001969556,10,,0,1,14.0,16.0
ours,soc-Epinions1,hybrid_omp,1,0.002994916,10,,0,1,14.0,24.0
ours,soc-Epinions1,hybrid_omp,1,0.004578344,10,,0,1,14.0,32.0
ours,soc-Epinions1,hybrid_omp,1,0.001988000,10,,0,1,14.0,48.0
ours,soc-Epinions1,hybrid_omp,1,0.006237946,10,,0,1,14.0,64.0
ours,soc-Epinions1,hybrid_omp,1,0.002769611,10,,0,1,16.0,8.0
ours,soc-Epinions1,hybrid_omp,1,0.001829924,10,,0,1,16.0,16.0
ours,soc-Epinions1,hybrid_omp,1,0.002091820,10,,0,1,16.0,24.0
ours,soc-Epinions1,hybrid_omp,1,0.002102688,10,,0,1,16.0,32.0
ours,soc-Epinions1,hybrid_omp,1,0.002027447,10,,0,1,16.0,48.0
ours,soc-Epinions1,hybrid_omp,1,0.003069446,10,,0,1,16.0,64.0
ours,soc-Epinions1,hybrid_omp,1,0.002644694,10,,0,1,20.0,8.0
ours,soc-Epinions1,hybrid_omp,1,0.002067785,10,,0,1,20.0,16.0
ours,soc-Epinions1,hybrid_omp,1,0.002065124,10,,0,1,20.0,24.0
ours,soc-Epinions1,hybrid_omp,1,0.002211618,10,,0,1,20.0,32.0
ours,soc-Epinions1,hybrid_omp,1,0.002040863,10,,0,1,20.0,48.0
ours,soc-Epinions1,hybrid_omp,1,0.002970137,10,,0,1,20.0,64.0
ours,soc-Epinions1,hybrid_omp,2,0.002281553,10,,0,1,4.0,8.0
ours,soc-Epinions1,hybrid_omp,2,0.002131550,10,,0,1,4.0,16.0
ours,soc-Epinions1,hybrid_omp,2,0.001831927,10,,0,1,4.0,24.0
ours,soc-Epinions1,hybrid_omp,2,0.001965332,10,,0,1,4.0,32.0
ours,soc-Epinions1,hybrid_omp,2,0.002393697,10,,0,1,4.0,48.0
ours,soc-Epinions1,hybrid_omp,2,0.001893008,10,,0,1,4.0,64.0
ours,soc-Epinions1,hybrid_omp,2,0.002121354,10,,0,1,6.0,8.0
ours,soc-Epinions1,hybrid_omp,2,0.002269416,10,,0,1,6.0,16.0
ours,soc-Epinions1,hybrid_omp,2,0.002758312,10,,0,1,6.0,24.0
ours,soc-Epinions1,hybrid_omp,2,0.002495474,10,,0,1,6.0,32.0
ours,soc-Epinions1,hybrid_omp,2,0.002996454,10,,0,1,6.0,48.0
ours,soc-Epinions1,hybrid_omp,2,0.001854107,10,,0,1,6.0,64.0
ours,soc-Epinions1,hybrid_omp,2,0.002280924,10,,0,1,8.0,8.0
ours,soc-Epinions1,hybrid_omp,2,0.002174826,10,,0,1,8.0,16.0
ours,soc-Epinions1,hybrid_omp,2,0.002218950,10,,0,1,8.0,24.0
ours,soc-Epinions1,hybrid_omp,2,0.001935290,10,,0,1,8.0,32.0
ours,soc-Epinions1,hybrid_omp,2,0.001370111,10,,0,1,8.0,48.0
ours,soc-Epinions1,hybrid_omp,2,0.002028871,10,,0,1,8.0,64.0
ours,soc-Epinions1,hybrid_omp,2,0.001957233,10,,0,1,10.0,8.0
ours,soc-Epinions1,hybrid_omp,2,0.001813602,10,,0,1,10.0,16.0
ours,soc-Epinions1,hybrid_omp,2,0.002271099,10,,0,1,10.0,24.0
ours,soc-Epinions1,hybrid_omp,2,0.001909628,10,,0,1,10.0,32.0
ours,soc-Epinions1,hybrid_omp,2,0.001841252,10,,0,1,10.0,48.0
ours,soc-Epinions1,hybrid_omp,2,0.002357707,10,,0,1,10.0,64.0
ours,soc-Epinions1,hybrid_omp,2,0.002197705,10,,0,1,12.0,8.0
ours,soc-Epinions1,hybrid_omp,2,0.002185880,10,,0,1,12.0,16.0
ours,soc-Epinions1,hybrid_omp,2,0.002625455,10,,0,1,12.0,24.0
ours,soc-Epinions1,hybrid_omp,2,0.001911515,10,,0,1,12.0,32.0
ours,soc-Epinions1,hybrid_omp,2,0.003406352,10,,0,1,12.0,48.0
ours,soc-Epinions1,hybrid_omp,2,0.002775183,10,,0,1,12.0,64.0
ours,soc-Epinions1,hybrid_omp,2,0.002288003,10,,0,1,14.0,8.0
ours,soc-Epinions1,hybrid_omp,2,0.002781723,10,,0,1,14.0,16.0
ours,soc-Epinions1,hybrid_omp,2,0.001624155,10,,0,1,14.0,24.0
ours,soc-Epinions1,hybrid_omp,2,0.002051776,10,,0,1,14.0,32.0
ours,soc-Epinions1,hybrid_omp,2,0.002823466,10,,0,1,14.0,48.0
ours,soc-Epinions1,hybrid_omp,2,0.001985522,10,,0,1,14.0,64.0
ours,soc-Epinions1,hybrid_omp,2,0.002081308,10,,0,1,16.0,8.0
ours,soc-Epinions1,hybrid_omp,2,0.001902014,10,,0,1,16.0,16.0
ours,soc-Epinions1,hybrid_omp,2,0.001949966,10,,0,1,16.0,24.0
ours,soc-Epinions1,hybrid_omp,2,0.003033727,10,,0,1,16.0,32.0
ours,soc-Epinions1,hybrid_omp,2,0.001651311,10,,0,1,16.0,48.0
ours,soc-Epinions1,hybrid_omp,2,0.001862558,10,,0,1,16.0,64.0
ours,soc-Epinions1,hybrid_omp,2,0.001576129,10,,0,1,20.0,8.0
ours,soc-Epinions1,hybrid_omp,2,0.001822334,10,,0,1,20.0,16.0
ours,soc-Epinions1,hybrid_omp,2,0.002565337,10,,0,1,20.0,24.0
ours,soc-Epinions1,hybrid_omp,2,0.002452487,10,,0,1,20.0,32.0
ours,soc-Epinions1,hybrid_omp,2,0.002158782,10,,0,1,20.0,48.0
ours,soc-Epinions1,hybrid_omp,2,0.001956237,10,,0,1,20.0,64.0
ours,soc-Epinions1,hybrid_omp,4,0.001938977,10,,0,1,4.0,8.0
ours,soc-Epinions1,hybrid_omp,4,0.001402335,10,,0,1,4.0,16.0
ours,soc-Epinions1,hybrid_omp,4,0.001405097,10,,0,1,4.0,24.0
ours,soc-Epinions1,hybrid_omp,4,0.002045132,10,,0,1,4.0,32.0
ours,soc-Epinions1,hybrid_omp,4,0.001280467,10,,0,1,4.0,48.0
ours,soc-Epinions1,hybrid_omp,4,0.001375477,10,,0,1,4.0,64.0
ours,soc-Epinions1,hybrid_omp,4,0.001553146,10,,0,1,6.0,8.0
ours,soc-Epinions1,hybrid_omp,4,0.001519195,10,,0,1,6.0,16.0
ours,soc-Epinions1,hybrid_omp,4,0.001867406,10,,0,1,6.0,24.0
ours,soc-Epinions1,hybrid_omp,4,0.001496524,10,,0,1,6.0,32.0
ours,soc-Epinions1,hybrid_omp,4,0.001326964,10,,0,1,6.0,48.0
ours,soc-Epinions1,hybrid_omp,4,0.002517222,10,,0,1,6.0,64.0
ours,soc-Epinions1,hybrid_omp,4,0.002995622,10,,0,1,8.0,8.0
ours,soc-Epinions1,hybrid_omp,4,0.001557357,10,,0,1,8.0,16.0
ours,soc-Epinions1,hybrid_omp,4,0.002554983,10,,0,1,8.0,24.0
ours,soc-Epinions1,hybrid_omp,4,0.001330104,10,,0,1,8.0,32.0
ours,soc-Epinions1,hybrid_omp,4,0.001723949,10,,0,1,8.0,48.0
ours,soc-Epinions1,hybrid_omp,4,0.001327121,10,,0,1,8.0,64.0
ours,soc-Epinions1,hybrid_omp,4,0.001392203,10,,0,1,10.0,8.0
ours,soc-Epinions1,hybrid_omp,4,0.001464654,10,,0,1,10.0,16.0
ours,soc-Epinions1,hybrid_omp,4,0.001359105,10,,0,1,10.0,24.0
ours,soc-Epinions1,hybrid_omp,4,0.001365106,10,,0,1,10.0,32.0
ours,soc-Epinions1,hybrid_omp,4,0.001680765,10,,0,1,10.0,48.0
ours,soc-Epinions1,hybrid_omp,4,0.001616642,10,,0,1,10.0,64.0
ours,soc-Epinions1,hybrid_omp,4,0.003182922,10,,0,1,12.0,8.0
ours,soc-Epinions1,hybrid_omp,4,0.001230276,10,,0,1,12.0,16.0
ours,soc-Epinions1,hybrid_omp,4,0.001353810,10,,0,1,12.0,24.0
ours,soc-Epinions1,hybrid_omp,4,0.001485617,10,,0,1,12.0,32.0
ours,soc-Epinions1,hybrid_omp,4,0.001517758,10,,0,1,12.0,48.0
ours,soc-Epinions1,hybrid_omp,4,0.001432051,10,,0,1,12.0,64.0
ours,soc-Epinions1,hybrid_omp,4,0.001877638,10,,0,1,14.0,8.0
ours,soc-Epinions1,hybrid_omp,4,0.003421303,10,,0,1,14.0,16.0
ours,soc-Epinions1,hybrid_omp,4,0.001557877,10,,0,1,14.0,24.0
ours,soc-Epinions1,hybrid_omp,4,0.001176326,10,,0,1,14.0,32.0
ours,soc-Epinions1,hybrid_omp,4,0.001409158,10,,0,1,14.0,48.0
ours,soc-Epinions1,hybrid_omp,4,0.001683461,10,,0,1,14.0,64.0
ours,soc-Epinions1,hybrid_omp,4,0.001319199,10,,0,1,16.0,8.0
ours,soc-Epinions1,hybrid_omp,4,0.002313014,10,,0,1,16.0,16.0
ours,soc-Epinions1,hybrid_omp,4,0.001332828,10,,0,1,16.0,24.0
ours,soc-Epinions1,hybrid_omp,4,0.001334993,10,,0,1,16.0,32.0
ours,soc-Epinions1,hybrid_omp,4,0.002911793,10,,0,1,16.0,48.0
ours,soc-Epinions1,hybrid_omp,4,0.001859557,10,,0,1,16.0,64.0
ours,soc-Epinions1,hybrid_omp,4,0.001154704,10,,0,1,20.0,8.0
ours,soc-Epinions1,hybrid_omp,4,0.001404124,10,,0,1,20.0,16.0
ours,soc-Epinions1,hybrid_omp,4,0.001470491,10,,0,1,20.0,24.0
ours,soc-Epinions1,hybrid_omp,4,0.001486350,10,,0,1,20.0,32.0
ours,soc-Epinions1,hybrid_omp,4,0.001516606,10,,0,1,20.0,48.0
ours,soc-Epinions1,hybrid_omp,4,0.001389437,10,,0,1,20.0,64.0
ours,soc-Epinions1,hybrid_omp,8,0.002086239,10,,0,1,4.0,8.0
ours,soc-Epinions1,hybrid_omp,8,0.003481186,10,,0,1,4.0,16.0
ours,soc-Epinions1,hybrid_omp,8,0.001368787,10,,0,1,4.0,24.0
ours,soc-Epinions1,hybrid_omp,8,0.001394692,10,,0,1,4.0,32.0
ours,soc-Epinions1,hybrid_omp,8,0.001523697,10,,0,1,4.0,48.0
ours,soc-Epinions1,hybrid_omp,8,0.006866212,10,,0,1,4.0,64.0
ours,soc-Epinions1,hybrid_omp,8,0.002945759,10,,0,1,6.0,8.0
ours,soc-Epinions1,hybrid_omp,8,0.009369438,10,,0,1,6.0,16.0
ours,soc-Epinions1,hybrid_omp,8,0.001639078,10,,0,1,6.0,24.0
ours,soc-Epinions1,hybrid_omp,8,0.002069879,10,,0,1,6.0,32.0
ours,soc-Epinions1,hybrid_omp,8,0.006092354,10,,0,1,6.0,48.0
ours,soc-Epinions1,hybrid_omp,8,0.001451189,10,,0,1,6.0,64.0
ours,soc-Epinions1,hybrid_omp,8,0.002127837,10,,0,1,8.0,8.0
ours,soc-Epinions1,hybrid_omp,8,0.003352206,10,,0,1,8.0,16.0
ours,soc-Epinions1,hybrid_omp,8,0.032120505,10,,0,1,8.0,24.0
ours,soc-Epinions1,hybrid_omp,8,0.006972001,10,,0,1,8.0,32.0
ours,soc-Epinions1,hybrid_omp,8,0.001536384,10,,0,1,8.0,48.0
ours,soc-Epinions1,hybrid_omp,8,0.001172221,10,,0,1,8.0,64.0
ours,soc-Epinions1,hybrid_omp,8,0.003904034,10,,0,1,10.0,8.0
ours,soc-Epinions1,hybrid_omp,8,0.001342080,10,,0,1,10.0,16.0
ours,soc-Epinions1,hybrid_omp,8,0.002912318,10,,0,1,10.0,24.0
ours,soc-Epinions1,hybrid_omp,8,0.001812646,10,,0,1,10.0,32.0
ours,soc-Epinions1,hybrid_omp,8,0.004455505,10,,0,1,10.0,48.0
ours,soc-Epinions1,hybrid_omp,8,0.004152426,10,,0,1,10.0,64.0
ours,soc-Epinions1,hybrid_omp,8,0.004871720,10,,0,1,12.0,8.0
ours,soc-Epinions1,hybrid_omp,8,0.001428085,10,,0,1,12.0,16.0
ours,soc-Epinions1,hybrid_omp,8,0.001643074,10,,0,1,12.0,24.0
ours,soc-Epinions1,hybrid_omp,8,0.001293488,10,,0,1,12.0,32.0
ours,soc-Epinions1,hybrid_omp,8,0.004456253,10,,0,1,12.0,48.0
ours,soc-Epinions1,hybrid_omp,8,0.003473512,10,,0,1,12.0,64.0
ours,soc-Epinions1,hybrid_omp,8,0.003882646,10,,0,1,14.0,8.0
ours,soc-Epinions1,hybrid_omp,8,0.008068911,10,,0,1,14.0,16.0
ours,soc-Epinions1,hybrid_omp,8,0.001682647,10,,0,1,14.0,24.0
ours,soc-Epinions1,hybrid_omp,8,0.005507446,10,,0,1,14.0,32.0
ours,soc-Epinions1,hybrid_omp,8,0.003184480,10,,0,1,14.0,48.0
ours,soc-Epinions1,hybrid_omp,8,0.001393689,10,,0,1,14.0,64.0
ours,soc-Epinions1,hybrid_omp,8,0.001255888,10,,0,1,16.0,8.0
ours,soc-Epinions1,hybrid_omp,8,0.002456732,10,,0,1,16.0,16.0
ours,soc-Epinions1,hybrid_omp,8,0.001264136,10,,0,1,16.0,24.0
ours,soc-Epinions1,hybrid_omp,8,0.001586029,10,,0,1,16.0,32.0
ours,soc-Epinions1,hybrid_omp,8,0.001341566,10,,0,1,16.0,48.0
ours,soc-Epinions1,hybrid_omp,8,0.002763470,10,,0,1,16.0,64.0
ours,soc-Epinions1,hybrid_omp,8,0.003383257,10,,0,1,20.0,8.0
ours,soc-Epinions1,hybrid_omp,8,0.020009779,10,,0,1,20.0,16.0
ours,soc-Epinions1,hybrid_omp,8,0.001407249,10,,0,1,20.0,24.0
ours,soc-Epinions1,hybrid_omp,8,0.004735154,10,,0,1,20.0,32.0
ours,soc-Epinions1,hybrid_omp,8,0.008292158,10,,0,1,20.0,48.0
ours,soc-Epinions1,hybrid_omp,8,0.001370133,10,,0,1,20.0,64.0
ours,soc-Epinions1,hybrid_omp,16,0.013674407,10,,0,1,4.0,8.0
ours,soc-Epinions1,hybrid_omp,16,0.013491228,10,,0,1,4.0,16.0
ours,soc-Epinions1,hybrid_omp,16,0.013196794,10,,0,1,4.0,24.0
ours,soc-Epinions1,hybrid_omp,16,0.016166107,10,,0,1,4.0,32.0
ours,soc-Epinions1,hybrid_omp,16,0.013559669,10,,0,1,4.0,48.0
ours,soc-Epinions1,hybrid_omp,16,0.013354841,10,,0,1,4.0,64.0
ours,soc-Epinions1,hybrid_omp,16,0.013795758,10,,0,1,6.0,8.0
ours,soc-Epinions1,hybrid_omp,16,0.014835882,10,,0,1,6.0,16.0
ours,soc-Epinions1,hybrid_omp,16,0.014353161,10,,0,1,6.0,24.0
